,method,score,std,test_points,freq,dpoints,building_id,model,splits
1,baseline_cyc,77.11811457819616,1.866491103628245,1752,60,8760,96,RandomForestRegressor,4
2,frac,81.08992273673849,2.1595779829011392,1752,60,8760,96,RandomForestRegressor,4
3,frac_cyc,80.5613982774928,1.8163362751694063,1752,60,8760,96,RandomForestRegressor,4
4,domain,80.89404604389198,1.5411407954782221,1752,60,8760,96,RandomForestRegressor,4
0,baseline,19.401885556690395,12.516080733314231,9229,15,46149,82,LinearRegression,4
1,baseline_cyc,26.924277648548475,10.29812464801412,9229,15,46149,82,LinearRegression,4
2,frac,19.892731801855334,10.190961647213001,9229,15,46149,82,LinearRegression,4
3,frac_cyc,30.772377118765576,9.984802619238687,9229,15,46149,82,LinearRegression,4
4,domain,27.716351534411487,10.715513798752315,9229,15,46149,82,LinearRegression,4
0,baseline,74.63395691321793,5.404226498986963,9229,15,46149,82,RandomForestRegressor,4
1,baseline_cyc,53.28358468047118,6.9036617416808195,9229,15,46149,82,RandomForestRegressor,4
2,frac,74.65107583468057,5.0227698378335965,9229,15,46149,82,RandomForestRegressor,4
3,frac_cyc,73.1022353255731,5.995895208623741,9229,15,46149,82,RandomForestRegressor,4
4,domain,73.29780653921601,5.849382761296402,9229,15,46149,82,RandomForestRegressor,4
0,baseline,83.28645874500563,7.467182827144421,1752,60,8760,398,LinearRegression,4
1,baseline_cyc,87.06932183284485,2.371509016132581,1752,60,8760,398,LinearRegression,4
2,frac,83.36635182886062,7.360881774744424,1752,60,8760,398,LinearRegression,4
3,frac_cyc,86.42445770099076,4.01188392660245,1752,60,8760,398,LinearRegression,4
4,domain,86.40530787165052,4.163793898829973,1752,60,8760,398,LinearRegression,4
0,baseline,92.27475109322081,1.727632029371671,1752,60,8760,398,RandomForestRegressor,4
1,baseline_cyc,91.2243386012602,0.8656752073262189,1752,60,8760,398,RandomForestRegressor,4
2,frac,92.00421400861066,1.7757596478325008,1752,60,8760,398,RandomForestRegressor,4
3,frac_cyc,92.81577285437113,1.3495991972928878,1752,60,8760,398,RandomForestRegressor,4
4,domain,93.04894771266717,1.2426612561264159,1752,60,8760,398,RandomForestRegressor,4
0,baseline,-608.2588823852772,1041.5853825867828,13752,15,68761,617,LinearRegression,4
1,baseline_cyc,-438.4940669861568,693.1246177152549,13752,15,68761,617,LinearRegression,4
2,frac,-601.4959678681411,1030.430160601699,13752,15,68761,617,LinearRegression,4
3,frac_cyc,-425.9754250042313,656.3973649555057,13752,15,68761,617,LinearRegression,4
4,domain,-489.4226941740954,752.2412642922002,13752,15,68761,617,LinearRegression,4
0,baseline,-450.7378210263793,732.5559014454373,13752,15,68761,617,RandomForestRegressor,4
1,baseline_cyc,-398.56279615139283,676.4555194829005,13752,15,68761,617,RandomForestRegressor,4
2,frac,-448.7071145573613,729.0496067254488,13752,15,68761,617,RandomForestRegressor,4
3,frac_cyc,-445.54790751918244,737.9943633446959,13752,15,68761,617,RandomForestRegressor,4
4,domain,-446.84184503173765,730.8161239398469,13752,15,68761,617,RandomForestRegressor,4
0,baseline,-7.8138917336627625,57.882973990193925,1752,60,8760,171,LinearRegression,4
1,baseline_cyc,-170.98705473182443,257.12266531315544,1752,60,8760,171,LinearRegression,4
2,frac,-118.49161160453865,157.6507021862237,1752,60,8760,171,LinearRegression,4
3,frac_cyc,-184.55070176406971,231.32592560128745,1752,60,8760,171,LinearRegression,4
4,domain,-175.66902127365955,221.9310268440904,1752,60,8760,171,LinearRegression,4
0,baseline,-112.13683313066971,220.1095780994324,1752,60,8760,171,RandomForestRegressor,4
1,baseline_cyc,-89.08908284853196,161.71019515934563,1752,60,8760,171,RandomForestRegressor,4
2,frac,-104.8551871426113,214.7437129173036,1752,60,8760,171,RandomForestRegressor,4
3,frac_cyc,-120.31564933979574,236.38905788600889,1752,60,8760,171,RandomForestRegressor,4
4,domain,-141.58473718063493,267.4326097132067,1752,60,8760,171,RandomForestRegressor,4
0,baseline,-74.34949330982931,93.52132153617325,1752,60,8760,165,LinearRegression,4
1,baseline_cyc,-118.00372635585143,153.25132167246787,1752,60,8760,165,LinearRegression,4
2,frac,-98.41799936000142,124.6143740424171,1752,60,8760,165,LinearRegression,4
3,frac_cyc,-172.4568644100937,176.0285393866368,1752,60,8760,165,LinearRegression,4
4,domain,-167.2307212617483,170.49380037828425,1752,60,8760,165,LinearRegression,4
0,baseline,-133.28150206571442,270.9029938847102,1752,60,8760,165,RandomForestRegressor,4
1,baseline_cyc,-133.2791035904286,219.99358083803273,1752,60,8760,165,RandomForestRegressor,4
2,frac,-135.23945752183607,277.06345471804315,1752,60,8760,165,RandomForestRegressor,4
3,frac_cyc,-117.44121897560129,244.968377163917,1752,60,8760,165,RandomForestRegressor,4
4,domain,-116.62239821118962,240.8587839488718,1752,60,8760,165,RandomForestRegressor,4
0,baseline,42.26432847469996,14.982661697728973,15054,15,75273,603,LinearRegression,4
1,baseline_cyc,56.454714496244165,6.401342113014165,15054,15,75273,603,LinearRegression,4
2,frac,49.157897031895445,7.658546551179253,15054,15,75273,603,LinearRegression,4
3,frac_cyc,56.30714807452048,6.902844475959066,15054,15,75273,603,LinearRegression,4
4,domain,57.095455257961525,6.298586173229098,15054,15,75273,603,LinearRegression,4
0,baseline,68.16855521897718,10.632475845582253,15054,15,75273,603,RandomForestRegressor,4
1,baseline_cyc,65.15189343635787,4.187751100920809,15054,15,75273,603,RandomForestRegressor,4
2,frac,68.08477001369516,9.226162060145635,15054,15,75273,603,RandomForestRegressor,4
3,frac_cyc,68.0734986990997,8.53754128780383,15054,15,75273,603,RandomForestRegressor,4
4,domain,68.86811260979566,8.647119578030232,15054,15,75273,603,RandomForestRegressor,4
0,baseline,-647.7441277899858,1144.256591530205,1752,60,8760,159,LinearRegression,4
1,baseline_cyc,-662.3658012755453,1077.0292009407594,1752,60,8760,159,LinearRegression,4
2,frac,-907.5355431978808,1537.4713493960062,1752,60,8760,159,LinearRegression,4
3,frac_cyc,-807.1279686317388,1198.7786414629252,1752,60,8760,159,LinearRegression,4
4,domain,-783.5202670157921,1153.0624842653983,1752,60,8760,159,LinearRegression,4
0,baseline,-678.8194127924577,1074.1074304502588,1752,60,8760,159,RandomForestRegressor,4
1,baseline_cyc,-1082.2725051691696,1805.1573569900186,1752,60,8760,159,RandomForestRegressor,4
2,frac,-686.5156483544813,1076.9071462313148,1752,60,8760,159,RandomForestRegressor,4
3,frac_cyc,-700.3657004434973,1107.6340513572968,1752,60,8760,159,RandomForestRegressor,4
4,domain,-669.3678495074009,1061.9544933857003,1752,60,8760,159,RandomForestRegressor,4
0,baseline,62.82208307160009,7.035503636890304,1756,60,8784,207,LinearRegression,4
1,baseline_cyc,72.91667890736429,4.891275498093959,1756,60,8784,207,LinearRegression,4
2,frac,62.88472392626858,6.949480488611988,1756,60,8784,207,LinearRegression,4
3,frac_cyc,68.41573406933946,7.57189824996056,1756,60,8784,207,LinearRegression,4
4,domain,64.2760695371862,11.75089912634674,1756,60,8784,207,LinearRegression,4
0,baseline,79.49650654495701,7.185846812036227,1756,60,8784,207,RandomForestRegressor,4
1,baseline_cyc,81.64969822192144,2.886438207320474,1756,60,8784,207,RandomForestRegressor,4
2,frac,79.19887552762123,6.82384523201331,1756,60,8784,207,RandomForestRegressor,4
3,frac_cyc,82.41827746695164,2.7135968493423355,1756,60,8784,207,RandomForestRegressor,4
4,domain,82.72809494362917,2.468848690587504,1756,60,8784,207,RandomForestRegressor,4
0,baseline,78.04936238342493,5.17491439179289,1752,60,8760,561,LinearRegression,4
1,baseline_cyc,66.91297942627912,19.403047348077898,1752,60,8760,561,LinearRegression,4
2,frac,78.1113841746124,5.226472138528676,1752,60,8760,561,LinearRegression,4
3,frac_cyc,61.36591381792001,27.990288966206666,1752,60,8760,561,LinearRegression,4
4,domain,69.09719031101618,15.037506953468933,1752,60,8760,561,LinearRegression,4
0,baseline,88.2444227079337,5.449230516547197,1752,60,8760,561,RandomForestRegressor,4
1,baseline_cyc,82.84634565967505,6.655225873690336,1752,60,8760,561,RandomForestRegressor,4
2,frac,86.84328086507045,4.737325876313768,1752,60,8760,561,RandomForestRegressor,4
3,frac_cyc,81.46264623332749,4.700755377143174,1752,60,8760,561,RandomForestRegressor,4
4,domain,82.89656636934401,3.3523801254851957,1752,60,8760,561,RandomForestRegressor,4
0,baseline,22.45058929011156,39.152721970179634,1756,60,8784,575,LinearRegression,4
1,baseline_cyc,51.327647563009805,10.763879612728308,1756,60,8784,575,LinearRegression,4
2,frac,22.482794887464955,39.02381959392891,1756,60,8784,575,LinearRegression,4
3,frac_cyc,44.74429875882074,13.178301037503154,1756,60,8784,575,LinearRegression,4
4,domain,44.27690897124285,13.667421287141746,1756,60,8784,575,LinearRegression,4
0,baseline,76.75049579766981,6.647716290180242,1756,60,8784,575,RandomForestRegressor,4
1,baseline_cyc,60.56699974388607,4.979831348832449,1756,60,8784,575,RandomForestRegressor,4
2,frac,77.18577810252808,6.4406767846482,1756,60,8784,575,RandomForestRegressor,4
3,frac_cyc,73.07217979086694,11.810404832815289,1756,60,8784,575,RandomForestRegressor,4
4,domain,74.08344801994241,11.509547059201402,1756,60,8784,575,RandomForestRegressor,4
0,baseline,-239.8414132825959,458.171190850657,1752,60,8760,213,LinearRegression,4
1,baseline_cyc,-251.9543310955158,380.6316254020453,1752,60,8760,213,LinearRegression,4
2,frac,-337.8234041659683,582.095224766165,1752,60,8760,213,LinearRegression,4
3,frac_cyc,-362.3818733164704,487.4979178628359,1752,60,8760,213,LinearRegression,4
4,domain,-341.8105546491867,449.12322014502695,1752,60,8760,213,LinearRegression,4
0,baseline,-361.6401731220881,625.1337492847774,1752,60,8760,213,RandomForestRegressor,4
1,baseline_cyc,-322.96426530100115,513.2975508093772,1752,60,8760,213,RandomForestRegressor,4
2,frac,-383.1464377339471,641.9657652220882,1752,60,8760,213,RandomForestRegressor,4
3,frac_cyc,-337.82600825652327,581.1943683351654,1752,60,8760,213,RandomForestRegressor,4
4,domain,-344.6663660154146,600.4003182677754,1752,60,8760,213,RandomForestRegressor,4
0,baseline,85.27210545594914,2.3032749114478523,1752,60,8760,549,LinearRegression,4
1,baseline_cyc,86.96679751552067,6.418316067277344,1752,60,8760,549,LinearRegression,4
2,frac,87.12224557734687,1.281750367526158,1752,60,8760,549,LinearRegression,4
3,frac_cyc,79.76428883943751,20.308140338645487,1752,60,8760,549,LinearRegression,4
4,domain,79.64999525019024,20.08330162022555,1752,60,8760,549,LinearRegression,4
0,baseline,93.73182994192312,1.6453908984168604,1752,60,8760,549,RandomForestRegressor,4
1,baseline_cyc,91.77562695810094,2.2019255870425587,1752,60,8760,549,RandomForestRegressor,4
2,frac,93.65932296948131,1.2796109553076098,1752,60,8760,549,RandomForestRegressor,4
3,frac_cyc,93.89610724379136,0.8697195171423794,1752,60,8760,549,RandomForestRegressor,4
4,domain,94.00125273398578,0.9926456517745731,1752,60,8760,549,RandomForestRegressor,4
0,baseline,90.42272081661181,2.8017303277712995,1752,60,8760,548,LinearRegression,4
1,baseline_cyc,92.91871995425537,2.2325381720086797,1752,60,8760,548,LinearRegression,4
2,frac,90.8976117706056,3.0768598083919376,1752,60,8760,548,LinearRegression,4
3,frac_cyc,94.00315940162272,1.26220543927595,1752,60,8760,548,LinearRegression,4
4,domain,94.2497630951801,1.343665440036562,1752,60,8760,548,LinearRegression,4
0,baseline,95.3792076658417,1.8548216042239178,1752,60,8760,548,RandomForestRegressor,4
1,baseline_cyc,93.94337243991244,1.8290700942916982,1752,60,8760,548,RandomForestRegressor,4
2,frac,94.98594732136569,1.814542498804839,1752,60,8760,548,RandomForestRegressor,4
3,frac_cyc,95.51666221690725,1.7456373997447536,1752,60,8760,548,RandomForestRegressor,4
4,domain,95.7477831729615,1.9542259582752433,1752,60,8760,548,RandomForestRegressor,4
0,baseline,-188.3339628756155,368.81037768597963,1756,60,8784,574,LinearRegression,4
1,baseline_cyc,-355.2231663302423,659.3255406170151,1756,60,8784,574,LinearRegression,4
2,frac,-189.54567978500853,371.0058055734636,1756,60,8784,574,LinearRegression,4
3,frac_cyc,-361.9014030791686,638.8971246691923,1756,60,8784,574,LinearRegression,4
4,domain,-337.15799181010175,594.1074748915281,1756,60,8784,574,LinearRegression,4
0,baseline,-0.42622300747127184,111.98244280803284,1756,60,8784,574,RandomForestRegressor,4
1,baseline_cyc,-324.63155941605737,664.457267783425,1756,60,8784,574,RandomForestRegressor,4
2,frac,-22.92888518619196,147.84866364610323,1756,60,8784,574,RandomForestRegressor,4
3,frac_cyc,-11.432588279365767,129.82416009764026,1756,60,8784,574,RandomForestRegressor,4
4,domain,-3.6104079618582325,120.869590078775,1756,60,8784,574,RandomForestRegressor,4
0,baseline,-77.69996046275558,250.74470935037553,1752,60,8760,212,LinearRegression,4
1,baseline_cyc,-22.899018461366698,172.28416621646184,1752,60,8760,212,LinearRegression,4
2,frac,-76.14337014343194,248.1098586785101,1752,60,8760,212,LinearRegression,4
3,frac_cyc,37.41675728299813,62.18274861958533,1752,60,8760,212,LinearRegression,4
4,domain,36.829869642797064,60.945963211853496,1752,60,8760,212,LinearRegression,4
0,baseline,-38.48192892695508,215.85284249130473,1752,60,8760,212,RandomForestRegressor,4
1,baseline_cyc,-63.781728314818665,258.93385773999944,1752,60,8760,212,RandomForestRegressor,4
2,frac,-39.516261079963385,216.48936705859444,1752,60,8760,212,RandomForestRegressor,4
3,frac_cyc,-44.76920213621595,224.34596879000583,1752,60,8760,212,RandomForestRegressor,4
4,domain,-40.81866202818794,218.50633850266192,1752,60,8760,212,RandomForestRegressor,4
0,baseline,-36.60289034912708,69.72689501378804,1752,60,8760,206,LinearRegression,4
1,baseline_cyc,-71.11077814225953,111.44683409323447,1752,60,8760,206,LinearRegression,4
2,frac,-55.58621883065853,85.70272791218679,1752,60,8760,206,LinearRegression,4
3,frac_cyc,-123.63646801366977,142.92604726848847,1752,60,8760,206,LinearRegression,4
4,domain,-125.14630435777151,148.0977130577542,1752,60,8760,206,LinearRegression,4
0,baseline,-75.73949157958992,195.19871179201792,1752,60,8760,206,RandomForestRegressor,4
1,baseline_cyc,-67.3507571027913,143.81332645715196,1752,60,8760,206,RandomForestRegressor,4
2,frac,-77.24137414492867,194.33696476847217,1752,60,8760,206,RandomForestRegressor,4
3,frac_cyc,-66.29103034513457,172.95995289410823,1752,60,8760,206,RandomForestRegressor,4
4,domain,-69.49215015921773,179.27223898320116,1752,60,8760,206,RandomForestRegressor,4
0,baseline,52.232105191410156,7.688543923672215,1752,60,8760,560,LinearRegression,4
1,baseline_cyc,70.44127727076096,2.921670599614949,1752,60,8760,560,LinearRegression,4
2,frac,53.611820798949864,6.092644754041938,1752,60,8760,560,LinearRegression,4
3,frac_cyc,68.45021039232219,6.290939270005992,1752,60,8760,560,LinearRegression,4
4,domain,69.28727363501312,5.859079613454263,1752,60,8760,560,LinearRegression,4
0,baseline,86.68768300006556,5.265536518654061,1752,60,8760,560,RandomForestRegressor,4
1,baseline_cyc,78.59142881096066,3.22337877827605,1752,60,8760,560,RandomForestRegressor,4
2,frac,86.79404195133289,5.153688483874058,1752,60,8760,560,RandomForestRegressor,4
3,frac_cyc,87.77266001714912,3.124639376758704,1752,60,8760,560,RandomForestRegressor,4
4,domain,87.51191520906109,3.3635622352526826,1752,60,8760,560,RandomForestRegressor,4
0,baseline,24.207574933056332,20.157732972599856,1752,60,8760,158,LinearRegression,4
1,baseline_cyc,41.020366147200725,9.170870665219363,1752,60,8760,158,LinearRegression,4
2,frac,21.103078655072718,15.474924675404765,1752,60,8760,158,LinearRegression,4
3,frac_cyc,48.58838415481278,13.274635339769585,1752,60,8760,158,LinearRegression,4
4,domain,44.24627896174279,10.786471528059655,1752,60,8760,158,LinearRegression,4
0,baseline,81.18880682255242,6.807147242635788,1752,60,8760,158,RandomForestRegressor,4
1,baseline_cyc,64.99793420701323,12.358377591536552,1752,60,8760,158,RandomForestRegressor,4
2,frac,80.98494079392808,6.485737010923353,1752,60,8760,158,RandomForestRegressor,4
3,frac_cyc,79.59759916464706,7.231361442659404,1752,60,8760,158,RandomForestRegressor,4
4,domain,78.56301098411203,7.509683455741934,1752,60,8760,158,RandomForestRegressor,4
0,baseline,78.75436593659876,10.94472635133133,1752,60,8760,164,LinearRegression,4
1,baseline_cyc,77.02052462614894,7.501320605899373,1752,60,8760,164,LinearRegression,4
2,frac,78.71528562144435,10.990492382161674,1752,60,8760,164,LinearRegression,4
3,frac_cyc,75.11096415986876,7.668627631387833,1752,60,8760,164,LinearRegression,4
4,domain,75.57369863890668,7.127942370516147,1752,60,8760,164,LinearRegression,4
0,baseline,86.03714411903862,2.0406604072413845,1752,60,8760,164,RandomForestRegressor,4
1,baseline_cyc,81.74435303994031,7.283049173477847,1752,60,8760,164,RandomForestRegressor,4
2,frac,85.74175796029263,1.401680894551787,1752,60,8760,164,RandomForestRegressor,4
3,frac_cyc,85.80180188614659,1.293931628000034,1752,60,8760,164,RandomForestRegressor,4
4,domain,85.49940545182179,2.490250011791954,1752,60,8760,164,RandomForestRegressor,4
0,baseline,-3.8486474269592748,80.1043090412287,1752,60,8760,602,LinearRegression,4
1,baseline_cyc,-55.616749317963695,156.9897446129414,1752,60,8760,602,LinearRegression,4
2,frac,-45.65948930933995,120.57817198637323,1752,60,8760,602,LinearRegression,4
3,frac_cyc,-80.0934472870584,144.2540370376918,1752,60,8760,602,LinearRegression,4
4,domain,-69.4454639867085,138.91005911516828,1752,60,8760,602,LinearRegression,4
0,baseline,-97.24537404444149,238.20254699662917,1752,60,8760,602,RandomForestRegressor,4
1,baseline_cyc,-61.448252801797494,168.5097930830778,1752,60,8760,602,RandomForestRegressor,4
2,frac,-98.97146758989214,230.6596943045932,1752,60,8760,602,RandomForestRegressor,4
3,frac_cyc,-89.77916951185692,203.64897937205134,1752,60,8760,602,RandomForestRegressor,4
4,domain,-96.0409423163153,225.65699740115755,1752,60,8760,602,RandomForestRegressor,4
0,baseline,53.388873919662466,1.2068359369426576,24087,15,120438,616,LinearRegression,4
1,baseline_cyc,64.48326199477961,2.6041110830024263,24087,15,120438,616,LinearRegression,4
2,frac,54.52361073104669,1.932608438877215,24087,15,120438,616,LinearRegression,4
